ACCELERATION,,,,,,,Strong,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TimeSpc,,Noun,|
ACCENTUATE,Positiv,,,,,,,,,,Active,,,,,,,,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACCEPT,Positiv,,Pstv,,,,,,,Submit,,Passive,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosAff,,,,,,SUPV,"| verb: To take, receive or accede to something"
ACCEPTABLE,Positiv,,Pstv,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosAff,,,,,,Modif,|
ACCEPTANCE,Positiv,,Pstv,Affil,,,,,,,,Passive,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosAff,,,,,,Noun,|
ACCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCESSIBLE,Positiv,,,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCESSION,Positiv,,,,,,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCIDENT,Negativ,,,,Ngtv,,,,,,,,,,,,,,,,Undrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnLoss,,,,,,,,,,,,,,,Noun,"| noun: An unfortunate happening, unintentionally caused and unexpected"
ACCIDENTAL,,,,,,,,,,,,,,,,,,,,,Undrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnLoss,,,,,,,,,,,,,,,Modif,|
ACCLAIM,Positiv,,,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCLAMATION,Positiv,,,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCOLADE,Positiv,,,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCOMMODATE,Positiv,,Pstv,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,PowCoop,,,,,,PowTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACCOMMODATION,Positiv,,,,,,,,,,,,,,,,,Virtue,,,,,,,,,,,,,,,,,,,,,,,,,,,PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PowCoop,,,,,,PowTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCOMPANIMENT,Positiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCOMPANY#1,,,,Affil,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,"| 59% verb-adj: To go along in company with, to escort; ""accompanying""--  attendant (no adjective occurrences this sample)"
ACCOMPANY#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rel,,,,,,,,,,,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,"| 41% verb-adj: To be or exist in company with something; ""accompanying""--  concomitant (one adjectiv"
ACCOMPLISH,Positiv,,Pstv,,,,Strong,Power,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EndsLw,,,,,,,,,,,,SUPV,| verb: To bring to its goal or conclusion
ACCOMPLISHMENT,Positiv,,Pstv,,,,Strong,Power,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EndsLw,,,,,,,,,,,,Noun,|
ACCORD#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,,PREP,"| 63% prep: ""According to"" or ""in accord with""--consistent with, on the  authority of, in proportion to"
ACCORD#2,Positiv,,Pstv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosAff,,,,,,SUPV,"| 3% verb: ""Accord with"" to be consistent with"
ACCORD#3,Positiv,,Pstv,,,,,Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnGain,,,,,,,,,,,,,,,,SUPV,"| 8% verb: To grant, bestow"
ACCORD#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PosAff,,,,,,LY,"| 25% adv: ""Accordingly""--correspondingly"
ACCORD#5,Positiv,,Pstv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PowOth,PowTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY,"| 3% adv: ""Of one's own accord""--voluntarily"
ACCORDANCE,Positiv,,Pstv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PowCoop,,,,,,PowTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCOST,Negativ,,,,,Hostile,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACCOUNT#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,,PREP,"| 29% prep: ""On account of""--because of"
ACCOUNT#2,,,,,,,,,,,,,,,,,,,,,,,,Econ@,,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WltOth,WltTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,"| 26% noun: A bank account, charge account, etc.--a business relation; a  record of business transactions"
ACCOUNT#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,FormLw,Noun,"| 16% noun: A narration, explanation"
ACCOUNT#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,,Noun,"| 8% noun: ""On that (this) account""--in that regard"
ACCOUNT#5,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solve,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlGain,,,,,EnlTot,,,,,,,,,,,,,,,,,,,,,SUPV,"| 11% verb: To explain, dispose of (usually with ""for"")"
ACCOUNT#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,,,,Noun,"| 5% noun: To ""take into account,"" ""take account of""--to take into consideration"
ACCOUNT#7,,,,,,,,,,,,,,,,,,,,,,,,Econ@,,ECON,,,,,,,,,Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WltOth,WltTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,"| 3% noun-adj: ""Accounting""--keeping, analyzing or settling commercial accounts"
ACCOUNT#8,,,,,,,,,,,,,,,,,,,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FREQ,,,,,,,,,,,,,,,Negate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SureLw,,,,,LY,"| 3% adv: ""On no account""--under no circumstances"
ACCOUNTABLE,Positiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Causal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndAdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCRUE,Positiv,,,,,,,,,,Active,,,,,,,,,,,,,Econ@,,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACCUMULATE,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Increas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TranLw,,,,,,,,,,,,,,SUPV,|
ACCUMULATION,,,,,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TranLw,,,,,,,,,,,,,,Noun,|
ACCURACY,Positiv,,Pstv,,,,,,,,,,,,,,,Virtue,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abs@,ABS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCURATE,Positiv,,Pstv,,,,,,,,,,,,,,,Virtue,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlOth,EnlTot,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCURATENESS,Positiv,,,,,,,,,,,,,,,,,Virtue,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCURSED,Negativ,,,,,Hostile,,,,,,,,,,,,,Vice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCUSATION,Negativ,,,,,Hostile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACCUSE#1,Negativ,,,,Ngtv,Hostile,,,,,,,,,,,,,,,,,,,,,,Legal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RcLoss,,RcTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCUSE#2,Negativ,,,,Ngtv,Hostile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,RcLoss,,RcTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACCUSTOM#1,,,,,,,,,,,,Passive,,,,,,Virtue,,,Undrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
ACCUSTOM#2,,,,,,,,,,,,Passive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACHE,Negativ,,,,,,,,,,,Passive,,Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACHIEVE,Positiv,,Pstv,,,,Strong,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EndsLw,,,,,,,,,,,,SUPV,| verb: To accomplish or carry through
ACHIEVEMENT,Positiv,,Pstv,,,,,Power,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EndsLw,,,,,,,,,,,,Noun,|
ACKNOWLEDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SocRel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TranLw,,,,,,,,,,,,,,SUPV,|
ACKNOWLEDGEMENT,Positiv,,,,,,,,,,,,,,,,,,,Ovrst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ComForm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACKNOWLEDGMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RspGain,,,RspTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,
ACQUAINT,Positiv,,Pstv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solve,,,,,,,,,,,,,,,,,,,,,,,,,IAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EnlGain,,,,,EnlTot,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACQUAINTANCE,Positiv,,Pstv,Affil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role,,,,,,,,,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AffOth,AffTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACQUIRE#1,,,,,,,Strong,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fetch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnGain,,,,,,,,,,,,,,,,Modif,|
ACQUIRE#2,,,,,,,Strong,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnGain,,,,,,,,,,,,,,,,SUPV,|
ACQUISITION,,,,,,,Strong,,,,Active,,,,,,,,,,,,,,,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,Object,Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TrnGain,,,,,,,,,,,,,,,,Noun,|
ACQUIT,Positiv,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solve,,,,,,,,,,,,,,,,,,,,,,,,,,DAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPV,|
ACQUITTAL,Positiv,,,,,,,,,,,,,,,,,,,,,,,,,,,Legal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WltOth,WltTot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noun,|
ACRIMONIOUS,Negativ,,,,,Hostile,,,,,,,,,,Arousal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPadj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modif,|
